# number of annotations: 3391
# number of IDs: 27
# %sparse: 19.56

# the sum and mean counts per row
                    sum       mean
enzyme                            
Unclassified  195809787 7252214.33
4.1.1.45          24052     890.81
1.4.3.4           24039     890.33
3.5.4.19          24001     888.93
2.7.1.12          23947     886.93
2.3.1.41          23878     884.37
1.3.7.9           23741     879.30
2.7.8.7           23635     875.37
3.1.1.5           23611     874.48
3.6.3.15          23437     868.04
1.1.1.18          23422     867.48
1.1.1.369         23422     867.48
4.2.1.96          23364     865.33
2.5.1.26          23319     863.67
3.5.99.10         23312     863.41
3.6.3.55          23186     858.74
1.5.99.6          23148     857.33
1.1.1.4           23134     856.81
1.1.1.303         23134     856.81
6.3.2.2           23115     856.11
4.2.1.7           23103     855.67
4.1.2.52          23078     854.74
1.1.1.91          23035     853.15
3.5.1.1           23013     852.33
2.1.1.197         22829     845.52
3.4.24.15         22800     844.44
1.1.1.132         22761     843.00
2.1.1.294         22737     842.11
2.7.1.181         22737     842.11
2.7.1.63          22722     841.56
5.4.2.11          22632     838.22
2.6.1.66          22582     836.37
3.5.4.5           22525     834.26
4.1.99.19         22461     831.89
5.3.3.18          22350     827.78
3.2.1.35          22254     824.22
5.3.1.3           22205     822.41
5.3.1.25          22205     822.41
3.5.2.5           22192     821.93
1.1.1.61          22176     821.33
2.3.3.14          22097     818.41
3.6.1.31          21988     814.37
3.5.1.19          21946     812.81
3.1.4.55          21924     812.00
2.4.1.345         21854     809.41
3.5.4.1           21853     809.37
2.7.2.2           21823     808.26
1.3.5.6           21726     804.67
4.1.3.4           21604     800.15
3.2.2.9           21584     799.41
2.7.7.53          21553     798.26
3.4.11.19         21513     796.78
3.4.21.66         21465     795.00
5.3.3.17          21384     792.00
1.21.98.3         21363     791.22
1.3.99.26         21329     789.96
2.6.1.62          21329     789.96
1.3.99.31         21329     789.96
1.3.99.29         21329     789.96
1.3.99.28         21329     789.96
1.1.1.284         21290     788.52
3.1.3.100         21264     787.56
1.11.1.9          21248     786.96
1.13.11.5         21204     785.33
6.2.1.16          21170     784.07
4.2.1.44          21156     783.56
3.5.3.1           21122     782.30
2.4.1.268         21108     781.78
6.2.1.17          21088     781.04
3.1.3.82          21072     780.44
3.1.3.83          21072     780.44
3.6.1.9           21044     779.41
3.2.2.20          21039     779.22
3.4.17.18         20920     774.81
4.2.1.114         20880     773.33
2.3.1.169         20873     773.07
1.10.9.1          20842     771.93
6.3.1.20          20796     770.22
1.18.1.3          20727     767.67
3.4.25.1          20537     760.63
2.7.8.28          20528     760.30
5.1.3.25          20479     758.48
3.5.1.10          20441     757.07
3.4.11.10         20372     754.52
2.3.1.183         20366     754.30
1.7.1.15          20229     749.22
1.1.1.262         20174     747.19
2.3.1.79          20144     746.07
2.4.1.64          20132     745.63
1.8.5.4           20100     744.44
4.2.1.22          20075     743.52
4.1.1.3           20069     743.30
1.2.1.10          20064     743.11
3.2.1.172         20050     742.59
3.5.1.105         20025     741.67
3.1.4.52          19902     737.11
3.2.1.136         19889     736.63
4.2.2.2           19885     736.48
3.2.2.1           19798     733.26
1.3.7.11          19760     731.85
1.3.1.101         19760     731.85
3.6.3.21          19737     731.00
4.3.1.17          19711     730.04
1.13.11.27        19639     727.37
3.4.15.1          19591     725.59
2.4.2.4           19537     723.59
3.2.1.28          19517     722.85
2.8.1.10          19462     720.81
3.6.1.23          19440     720.00
4.1.1.17          19422     719.33
1.4.3.19          19308     715.11
1.5.1.7           19305     715.00
5.3.3.3           19270     713.70
4.2.1.120         19270     713.70
5.1.3.10          19261     713.37
2.4.1.315         19251     713.00
1.3.99.12         19179     710.33
4.1.3.16          19169     709.96
2.6.1.44          19145     709.07
3.2.1.91          19064     706.07
2.6.1.45          18963     702.33
2.6.1.51          18963     702.33
1.8.5.2           18951     701.89
3.1.1.102         18925     700.93
1.1.3.46          18901     700.04
2.7.1.20          18878     699.19
1.7.2.3           18785     695.74
6.1.1.24          18781     695.59
4.1.2.43          18732     693.78
3.1.3.73          18729     693.67
2.6.1.98          18719     693.30
1.3.7.8           18632     690.07
1.8.5.5           18578     688.07
3.1.1.24          18571     687.81
4.2.1.18          18563     687.52
3.4.21.96         18535     686.48
2.4.1.245         18495     685.00
3.5.4.12          18428     682.52
2.7.2.7           18407     681.74
4.2.2.6           18358     679.93
4.1.1.11          18282     677.11
1.2.7.10          18127     671.37
4.1.1.39          18113     670.85
6.3.2.31          17997     666.56
6.3.2.34          17997     666.56
3.2.1.86          17985     666.11
5.1.3.6           17902     663.04
4.1.2.25          17861     661.52
3.1.3.27          17847     661.00
6.3.4.6           17791     658.93
3.13.1.1          17768     658.07
4.2.1.36          17730     656.67
1.5.99.5          17686     655.04
3.5.3.9           17603     651.96
1.14.19.45        17549     649.96
1.14.19.23        17549     649.96
3.5.1.87          17544     649.78
4.2.1.53          17537     649.52
4.1.99.3          17530     649.26
5.4.99.9          17429     645.52
1.5.8.2           17291     640.41
1.5.8.1           17291     640.41
5.1.1.13          17178     636.22
5.5.1.2           17143     634.93
2.1.1.177         17107     633.59
3.4.25.2          17082     632.67
3.7.1.22          17058     631.78
3.4.22.70         17030     630.74
5.4.99.13         17000     629.63
1.7.7.1           16991     629.30
3.7.1.2           16911     626.33
4.1.2.40          16860     624.44
1.1.1.261         16760     620.74
5.1.3.20          16702     618.59
1.4.3.5           16599     614.78
1.3.5.2           16537     612.48
3.1.3.64          16521     611.89
4.1.1.46          16372     606.37
2.3.3.5           16332     604.89
6.3.4.18          16325     604.63
3.5.1.5           16257     602.11
2.7.7.85          16248     601.78
3.6.3.38          16122     597.11
3.5.1.97          15999     592.56
5.3.4.1           15953     590.85
2.4.1.46          15911     589.30
6.2.1.25          15903     589.00
2.8.4.1           15883     588.26
3.2.1.80          15881     588.19
3.6.1.7           15873     587.89
5.1.3.23          15813     585.67
3.1.1.1           15795     585.00
2.2.1.9           15783     584.56
2.7.1.21          15716     582.07
2.3.1.265         15647     579.52
3.2.1.133         15605     577.96
3.2.1.54          15605     577.96
4.1.1.81          15594     577.56
4.1.1.83          15562     576.37
1.2.1.46          15542     575.63
2.1.1.171         15498     574.00
6.3.1.13          15480     573.33
6.2.1.34          15461     572.63
3.7.1.3           15451     572.26
1.1.1.29          15418     571.04
3.1.6.6           15413     570.85
3.4.14.4          15335     567.96
1.5.3.19          15313     567.15
3.1.3.71          15308     566.96
4.4.1.2           15275     565.74
1.1.5.5           15268     565.48
4.1.1.52          15261     565.22
6.3.2.14          15188     562.52
1.14.14.9         15086     558.74
5.3.3.2           15033     556.78
3.4.19.1          14926     552.81
2.1.1.33          14897     551.74
1.3.5.3           14754     546.44
1.4.3.21          14725     545.37
1.14.13.208       14636     542.07
2.5.1.30          14628     541.78
3.5.1.54          14584     540.15
1.3.3.11          14538     538.44
1.7.1.13          14537     538.41
2.1.1.144         14519     537.74
1.1.1.335         14515     537.59
1.5.1.33          14496     536.89
1.5.98.2          14471     535.96
1.14.13.127       14460     535.56
1.1.1.36          14416     533.93
3.2.1.73          14394     533.11
3.1.12.1          14370     532.22
1.14.13.2         14370     532.22
3.4.17.14         14362     531.93
3.2.1.58          14311     530.04
1.1.1.140         14302     529.70
5.4.99.28         14283     529.00
2.6.99.2          14281     528.93
2.4.1.250         14221     526.70
6.3.4.23          14126     523.19
2.8.1.4           14107     522.48
4.1.1.2           14095     522.04
5.3.1.27          13985     517.96
1.5.1.3           13978     517.70
2.3.1.48          13963     517.15
5.4.99.29         13933     516.04
1.13.11.2         13924     515.70
1.1.1.409         13909     515.15
1.1.1.408         13909     515.15
5.4.4.2           13883     514.19
6.3.1.10          13864     513.48
1.2.1.26          13857     513.22
4.2.1.42          13810     511.48
3.4.11.4          13759     509.59
1.3.99.23         13735     508.70
1.14.13.1         13714     507.93
3.1.3.23          13634     504.96
3.1.3.26          13634     504.96
5.1.3.7           13600     503.70
6.1.1.23          13576     502.81
5.4.2.6           13575     502.78
3.6.3.41          13562     502.30
2.8.3.10          13518     500.67
2.3.1.201         13491     499.67
1.1.3.9           13452     498.22
1.1.1.47          13397     496.19
2.3.1.46          13384     495.70
5.4.99.63         13377     495.44
2.7.1.56          13340     494.07
2.7.13.1          13330     493.70
3.5.1.26          13310     492.96
1.8.99.2          13296     492.44
4.2.1.83          13278     491.78
2.3.1.182         13234     490.15
2.1.3.9           13226     489.85
3.5.1.24          13149     487.00
2.8.3.1           13097     485.07
6.2.1.26          12947     479.52
4.2.2.3           12911     478.19
1.1.1.281         12736     471.70
1.16.3.2          12733     471.59
2.4.1.346         12728     471.41
2.1.1.148         12709     470.70
2.7.8.12          12636     468.00
2.4.2.53          12595     466.48
2.7.7.73          12556     465.04
3.6.1.22          12511     463.37
3.1.21.4          12462     461.56
2.5.1.44          12454     461.26
4.1.3.25          12379     458.48
4.1.3.30          12378     458.44
1.5.8.4           12333     456.78
4.2.3.3           12326     456.52
4.2.1.115         12321     456.33
1.4.9.1           12280     454.81
3.6.3.40          12245     453.52
1.3.99.38         12179     451.07
5.1.3.5           12145     449.81
2.1.1.173         12072     447.11
2.1.1.264         12072     447.11
2.7.7.68          12032     445.63
6.3.1.1           12005     444.63
4.1.1.73          11952     442.67
1.1.1.93          11952     442.67
1.1.1.83          11952     442.67
5.3.1.17          11901     440.78
2.1.1.100         11831     438.19
1.2.1.81          11820     437.78
2.4.1.281         11793     436.78
1.14.99.50        11793     436.78
2.3.1.82          11773     436.04
3.1.3.8           11748     435.11
1.8.5.7           11737     434.70
2.3.1.168         11717     433.96
2.1.1.104         11697     433.22
2.4.1.266         11653     431.59
1.1.1.328         11606     429.85
2.5.1.42          11580     428.89
1.6.3.4           11543     427.52
3.2.1.196         11538     427.33
1.13.11.8         11522     426.74
2.4.2.21          11497     425.81
1.10.3.10         11487     425.44
1.1.1.76          11444     423.85
1.1.1.304         11444     423.85
1.8.4.14          11432     423.41
1.8.99.5          11430     423.33
2.5.1.73          11402     422.30
4.1.3.40          11391     421.89
3.4.17.19         11382     421.56
1.1.1.30          11366     420.96
2.3.1.101         11341     420.04
1.2.1.87          11245     416.48
1.3.1.31          11242     416.37
2.1.1.246         11233     416.04
2.3.1.57          11200     414.81
2.7.8.26          11194     414.59
3.2.1.184         11178     414.00
1.14.13.40        11147     412.85
2.6.1.97          11141     412.63
2.7.1.175         11140     412.59
2.8.3.18          11138     412.52
3.5.4.3           11125     412.04
2.6.1.59          11114     411.63
6.3.2.30          11103     411.22
6.3.2.29          11103     411.22
1.13.11.81        11100     411.11
5.1.99.8          11100     411.11
1.10.2.2          11093     410.85
1.1.1.130         11076     410.22
3.1.1.81          11075     410.19
2.1.1.90          11071     410.04
3.6.1.54          11052     409.33
2.3.1.20          10990     407.04
2.6.1.33          10987     406.93
1.12.1.5          10974     406.44
4.2.1.147         10972     406.37
6.3.3.2           10921     404.48
3.4.17.22         10895     403.52
1.3.99.8          10864     402.37
5.1.3.9           10850     401.85
1.2.1.99          10822     400.81
3.5.1.9           10810     400.37
1.17.2.2          10801     400.04
2.7.1.50          10767     398.78
5.4.99.27         10762     398.59
4.3.1.7           10734     397.56
2.7.1.184         10659     394.78
5.3.1.30          10654     394.59
2.7.7.71          10639     394.04
1.1.1.122         10634     393.85
3.2.1.97          10631     393.74
1.8.1.7           10586     392.07
5.1.99.4          10585     392.04
2.7.8.43          10577     391.74
5.1.3.32          10570     391.48
4.1.2.44          10477     388.04
4.1.1.86          10464     387.56
2.7.1.215         10448     386.96
2.1.1.44          10384     384.59
3.6.4.6           10384     384.59
2.7.10.2          10370     384.07
3.1.1.75          10348     383.26
2.4.1.348         10347     383.22
2.1.1.131         10330     382.59
1.13.11.3         10326     382.44
3.4.24.28         10274     380.52
3.5.1.119         10269     380.33
1.4.5.1           10259     379.96
1.20.9.1          10206     378.00
1.20.2.1          10206     378.00
3.7.1.12          10178     376.96
6.3.3.3           10168     376.59
4.1.3.39          10159     376.26
1.14.11.17        10141     375.59
3.1.31.1          10103     374.19
3.4.21.116        10101     374.11
1.14.13.22        10092     373.78
3.2.1.41          10062     372.67
2.4.1.319         10025     371.30
2.4.1.320         10025     371.30
4.1.1.38          10019     371.07
3.8.1.5           10014     370.89
3.4.21.62         10012     370.81
1.1.1.308         10009     370.70
3.3.2.9           10005     370.56
5.1.3.22           9994     370.15
3.5.1.116          9968     369.19
2.7.7.62           9919     367.37
2.3.3.10           9902     366.74
1.1.1.310          9886     366.15
2.7.1.107          9853     364.93
2.4.1.342          9840     364.44
5.4.2.7            9833     364.19
2.1.1.220          9826     363.93
2.1.1.219          9826     363.93
2.4.1.349          9807     363.22
3.1.3.41           9795     362.78
3.6.3.31           9780     362.22
2.7.4.28           9764     361.63
2.7.11.33          9764     361.63
2.7.1.36           9755     361.30
4.6.1.15           9716     359.85
2.7.1.29           9716     359.85
2.7.1.28           9716     359.85
1.1.1.34           9691     358.93
3.1.1.83           9662     357.85
3.2.1.46           9662     357.85
1.1.2.9            9624     356.44
1.2.1.68           9595     355.37
2.6.1.21           9557     353.96
4.1.3.45           9554     353.85
5.1.2.1            9535     353.15
3.1.1.3            9533     353.07
2.6.1.109          9530     352.96
2.3.1.247          9447     349.89
3.2.1.197          9409     348.48
1.2.1.58           9391     347.81
5.1.3.26           9376     347.26
2.7.8.39           9370     347.04
1.1.1.67           9356     346.52
2.7.8.6            9342     346.00
1.2.1.22           9216     341.33
6.3.1.19           9170     339.63
2.7.1.52           9071     335.96
3.5.3.8            9055     335.37
3.4.24.3           9052     335.26
2.3.1.189          9043     334.93
2.2.1.10           9042     334.89
4.1.3.36           9036     334.67
6.2.1.44           9013     333.81
3.4.21.10          9003     333.44
4.1.1.74           9000     333.33
4.2.1.141          8953     331.59
2.5.1.135          8943     331.22
6.5.1.4            8943     331.22
2.6.1.37           8916     330.22
1.1.1.57           8829     327.00
3.2.1.65           8789     325.52
2.3.2.6            8766     324.67
2.7.7.75           8754     324.22
2.6.1.82           8754     324.22
5.4.99.19          8752     324.15
2.4.2.48           8747     323.96
1.5.1.38           8744     323.85
2.1.1.303          8730     323.33
2.6.1.36           8689     321.81
1.2.1.21           8673     321.22
1.14.16.1          8640     320.00
3.7.1.19           8621     319.30
1.1.1.346          8611     318.93
4.2.1.84           8592     318.22
6.2.1.32           8584     317.93
4.1.1.25           8574     317.56
1.4.1.24           8564     317.19
3.6.1.15           8542     316.37
2.7.3.13           8483     314.19
5.3.3.8            8478     314.00
4.1.1.71           8470     313.70
6.1.1.27           8466     313.56
3.4.15.6           8447     312.85
5.3.2.6            8380     310.37
2.7.6.2            8357     309.52
3.2.1.10           8340     308.89
3.5.3.6            8339     308.85
3.2.1.202          8338     308.81
1.7.3.3            8335     308.70
1.1.1.2            8326     308.37
2.1.1.223          8315     307.96
1.1.1.17           8292     307.11
1.3.1.2            8286     306.89
2.1.1.166          8263     306.04
6.3.4.22           8168     302.52
5.4.99.24          8086     299.48
4.2.2.8            8085     299.44
1.3.8.4            8065     298.70
4.1.1.79           8061     298.56
2.4.2.54           8020     297.04
5.3.2.5            8019     297.00
1.13.11.4          8018     296.96
4.4.1.15           7973     295.30
4.2.1.76           7961     294.85
3.3.2.13           7896     292.44
1.7.7.2            7879     291.81
2.5.1.113          7878     291.78
1.14.19.9          7875     291.67
1.16.1.1           7874     291.63
2.4.2.3            7867     291.37
4.2.1.40           7849     290.70
3.4.14.13          7845     290.56
6.2.1.27           7833     290.11
2.7.1.19           7814     289.41
2.4.1.4            7805     289.07
2.1.1.195          7787     288.41
4.1.99.2           7785     288.33
1.3.5.5            7775     287.96
2.7.1.35           7745     286.85
4.1.1.103          7743     286.78
2.1.1.265          7625     282.41
2.4.1.280          7582     280.81
4.4.1.19           7576     280.59
5.4.3.3            7551     279.67
3.2.1.50           7549     279.59
1.3.1.108          7547     279.52
4.1.3.17           7545     279.44
2.2.1.8            7538     279.19
1.12.5.1           7537     279.15
3.5.4.22           7529     278.85
1.17.99.1          7520     278.52
4.2.1.149          7514     278.30
1.14.14.1          7496     277.63
1.15.1.2           7468     276.59
4.2.1.68           7407     274.33
2.1.2.13           7383     273.44
1.1.1.305          7383     273.44
1.14.13.9          7381     273.37
3.2.1.170          7371     273.00
3.8.1.3            7370     272.96
6.4.1.5            7336     271.70
1.2.1.67           7322     271.19
2.4.2.52           7291     270.04
2.3.1.81           7276     269.48
1.1.3.41           7269     269.22
3.1.21.7           7248     268.44
2.1.1.21           7213     267.15
4.2.99.20          7202     266.74
2.7.1.162          7200     266.67
1.1.1.367          7189     266.26
1.14.19.49         7153     264.93
2.8.3.19           7108     263.26
3.2.1.81           7100     262.96
5.5.1.1            7098     262.89
2.7.11.5           7093     262.70
3.2.2.24           7088     262.52
2.4.1.336          7046     260.96
2.4.1.264          7043     260.85
1.14.18.1          7031     260.41
3.2.1.180          7008     259.56
4.2.1.100          6999     259.22
2.6.1.18           6987     258.78
3.5.4.39           6987     258.78
2.7.14.1           6984     258.67
1.1.1.28           6967     258.04
4.2.2.10           6943     257.15
2.1.1.216          6930     256.67
2.1.1.215          6930     256.67
4.1.1.41           6902     255.63
1.14.13.20         6879     254.78
1.8.5.3            6874     254.59
1.17.99.7          6863     254.19
1.17.1.5           6843     253.44
1.14.14.35         6841     253.37
4.6.1.16           6811     252.26
4.99.1.3           6804     252.00
4.2.1.118          6803     251.96
6.4.1.9            6788     251.41
5.1.3.15           6767     250.63
2.7.1.72           6758     250.30
3.1.1.96           6754     250.15
3.5.1.41           6729     249.22
3.2.2.4            6710     248.52
3.5.5.1            6703     248.26
3.4.22.15          6701     248.19
5.1.1.8            6691     247.81
1.7.1.7            6691     247.81
2.7.1.191          6660     246.67
2.7.1.214          6657     246.56
1.1.1.290          6643     246.04
1.5.1.10           6640     245.93
2.3.2.5            6624     245.33
6.3.2.43           6612     244.89
1.18.1.1           6608     244.74
2.1.1.17           6593     244.19
5.3.1.15           6581     243.74
4.2.1.32           6568     243.26
2.4.1.87           6560     242.96
2.7.1.53           6550     242.59
2.1.1.213          6521     241.52
2.1.1.71           6513     241.22
2.7.1.188          6511     241.15
1.13.12.4          6492     240.44
2.7.1.60           6485     240.19
1.5.3.22           6473     239.74
2.7.1.220          6456     239.11
2.7.1.219          6456     239.11
3.5.4.27           6453     239.00
1.3.8.12           6448     238.81
3.1.1.85           6432     238.22
5.1.2.2            6432     238.22
2.3.1.174          6426     238.00
6.3.2.3            6414     237.56
3.5.1.115          6413     237.52
3.4.21.4           6393     236.78
2.1.1.249          6381     236.33
2.1.1.187          6377     236.19
1.4.1.21           6375     236.11
5.2.1.4            6374     236.07
2.7.1.51           6370     235.93
3.4.23.51          6355     235.37
1.17.8.1           6347     235.07
2.5.1.131          6313     233.81
2.7.1.156          6298     233.26
3.1.2.25           6295     233.15
1.17.5.1           6295     233.15
2.1.1.130          6292     233.04
2.1.1.132          6287     232.85
4.1.1.55           6268     232.15
3.2.2.28           6259     231.81
2.3.1.245          6246     231.33
1.1.1.87           6235     230.93
1.13.11.1          6226     230.59
5.1.3.37           6216     230.22
2.5.1.108          6175     228.70
1.14.13.149        6165     228.33
1.2.1.59           6163     228.26
5.4.99.20          6152     227.85
2.7.1.37           6140     227.41
6.3.3.7            6128     226.96
5.1.1.17           6126     226.89
6.3.5.12           6120     226.67
2.5.1.76           6118     226.59
2.8.2.22           6114     226.44
1.14.14.12         6093     225.67
5.3.3.7            6083     225.30
2.7.1.144          6076     225.04
2.1.1.207          6075     225.00
2.1.1.34           6054     224.22
3.1.1.76           6050     224.07
2.7.7.58           6039     223.67
2.4.1.289          6038     223.63
1.14.15.7          6026     223.19
2.8.3.6            6001     222.26
5.4.99.61          5969     221.07
5.4.99.60          5969     221.07
4.1.1.18           5959     220.70
1.2.1.60           5949     220.33
5.2.1.13           5929     219.59
1.14.13.218        5920     219.26
4.1.3.24           5920     219.26
3.5.3.13           5920     219.26
1.1.5.4            5920     219.26
3.2.1.96           5916     219.11
2.1.1.133          5912     218.96
2.1.1.271          5912     218.96
3.2.1.123          5904     218.67
2.5.1.21           5890     218.15
4.2.1.164          5890     218.15
1.14.13.24         5847     216.56
3.5.3.26           5846     216.52
3.13.1.6           5836     216.15
4.1.1.8            5825     215.74
2.5.1.68           5820     215.56
3.1.3.37           5814     215.33
4.2.1.70           5812     215.26
2.3.3.15           5812     215.26
1.14.12.17         5786     214.30
1.3.1.43           5749     212.93
3.6.3.9            5704     211.26
2.4.1.7            5703     211.22
4.2.1.25           5690     210.74
5.3.1.35           5689     210.70
2.4.1.212          5677     210.26
4.3.1.27           5676     210.22
1.14.19.3          5666     209.85
2.3.2.13           5643     209.00
2.3.2.10           5642     208.96
2.1.1.334          5601     207.44
5.4.99.21          5597     207.30
5.4.99.58          5580     206.67
3.1.3.4            5572     206.37
2.1.1.5            5562     206.00
1.2.1.24           5557     205.81
1.14.13.227        5555     205.74
1.1.1.350          5522     204.52
3.1.2.12           5514     204.22
1.8.5.6            5491     203.37
1.3.1.74           5490     203.33
2.1.1.266          5454     202.00
1.1.1.312          5448     201.78
4.1.1.61           5429     201.07
3.5.1.49           5421     200.78
3.5.1.3            5409     200.33
4.1.1.9            5401     200.04
4.1.1.97           5398     199.93
3.6.1.3            5396     199.85
1.1.1.410          5390     199.63
1.6.5.8            5389     199.59
3.1.3.81           5382     199.33
4.2.1.81           5369     198.85
2.5.1.89           5367     198.78
2.7.7.1            5359     198.48
4.1.3.44           5350     198.15
1.13.11.79         5338     197.70
2.7.1.213          5329     197.37
4.2.1.156          5296     196.15
1.4.1.26           5288     195.85
1.4.1.12           5288     195.85
2.7.7.83           5260     194.81
2.3.2.16           5256     194.67
3.5.3.18           5256     194.67
4.4.1.23           5253     194.56
3.6.3.20           5242     194.15
2.8.3.8            5229     193.67
3.2.1.157          5219     193.30
2.7.1.161          5214     193.11
3.1.3.104          5192     192.30
2.7.1.73           5187     192.11
3.6.3.7            5185     192.04
2.7.1.166          5182     191.93
1.13.11.11         5173     191.59
2.1.1.210          5171     191.52
1.1.1.381          5157     191.00
2.7.8.15           5156     190.96
4.2.2.1            5155     190.93
4.2.1.108          5151     190.78
4.1.99.11          5137     190.26
3.1.2.23           5131     190.04
2.5.1.103          5130     190.00
2.1.1.151          5121     189.67
4.2.3.153          5112     189.33
1.1.1.302          5105     189.07
2.1.3.6            5088     188.44
5.3.99.11          5083     188.26
4.1.1.4            5065     187.59
2.1.1.172          5049     187.00
1.3.1.111          5033     186.41
1.3.1.83           5033     186.41
3.2.1.113          5016     185.78
3.5.99.7           4973     184.19
4.1.2.20           4969     184.04
1.1.1.401          4961     183.74
2.3.2.27           4958     183.63
3.4.11.6           4946     183.19
6.3.1.14           4925     182.41
1.2.1.91           4915     182.04
3.3.2.12           4915     182.04
4.1.1.101          4913     181.96
3.1.1.41           4905     181.67
2.8.3.9            4904     181.63
5.1.1.4            4893     181.22
6.3.4.24           4888     181.04
1.1.1.339          4877     180.63
1.2.1.9            4869     180.33
2.3.1.37           4835     179.07
1.17.2.1           4827     178.78
1.1.1.53           4823     178.63
5.1.3.30           4797     177.67
5.1.3.31           4797     177.67
2.7.1.218          4785     177.22
1.12.7.2           4772     176.74
1.1.1.90           4765     176.48
1.1.1.79           4764     176.44
1.14.19.2          4749     175.89
1.14.13.236        4741     175.59
1.3.3.3            4739     175.52
1.1.1.411          4737     175.44
1.14.19.26         4734     175.33
1.14.19.11         4734     175.33
2.3.1.233          4733     175.30
3.4.13.21          4725     175.00
4.1.1.77           4714     174.59
2.7.1.169          4696     173.93
1.1.99.31          4677     173.22
3.5.1.56           4667     172.85
1.4.99.6           4666     172.81
2.7.4.26           4632     171.56
2.7.1.1            4630     171.48
2.4.1.208          4628     171.41
2.7.4.31           4623     171.22
1.14.15.14         4621     171.15
2.3.2.29           4610     170.74
1.8.2.2            4605     170.56
4.3.1.23           4605     170.56
1.1.1.371          4593     170.11
1.12.2.1           4588     169.93
1.5.1.39           4576     169.48
2.4.2.43           4573     169.37
1.5.99.4           4560     168.89
5.2.1.1            4557     168.78
1.1.1.380          4527     167.67
4.1.1.96           4525     167.59
2.4.1.10           4522     167.48
2.1.1.200          4521     167.44
1.3.99.32          4503     166.78
4.1.1.50           4497     166.56
4.4.1.32           4445     164.63
6.2.1.42           4439     164.41
1.14.13.83         4436     164.30
5.4.99.62          4420     163.70
1.14.12.1          4414     163.48
4.2.1.80           4391     162.63
2.4.1.230          4382     162.30
5.3.3.10           4373     161.96
6.2.1.9            4363     161.59
3.5.1.110          4363     161.59
4.2.2.5            4363     161.59
6.3.2.32           4362     161.56
2.7.1.76           4359     161.44
5.4.99.1           4358     161.41
1.1.3.8            4358     161.41
3.6.3.32           4343     160.85
1.5.98.1           4340     160.74
3.2.2.8            4330     160.37
1.1.1.175          4322     160.07
2.7.1.92           4314     159.78
3.1.2.21           4286     158.74
2.7.7.43           4265     157.96
4.3.1.18           4258     157.70
4.2.3.156          4255     157.59
2.6.1.96           4254     157.56
3.5.1.118          4236     156.89
2.5.1.41           4217     156.19
2.1.1.242          4216     156.15
1.3.1.85           4194     155.33
3.5.1.68           4194     155.33
3.1.27.1           4189     155.15
3.7.1.21           4176     154.67
1.13.11.37         4172     154.52
2.2.1.11           4152     153.78
1.14.13.7          4144     153.48
3.5.2.17           4144     153.48
2.7.7.99           4142     153.41
2.1.1.341          4125     152.78
1.1.5.12           4103     151.96
3.1.1.57           4101     151.89
4.1.3.32           4094     151.63
3.1.2.29           4093     151.59
3.4.11.14          4070     150.74
2.7.7.67           4058     150.30
5.4.99.7           4016     148.74
1.1.1.81           4013     148.63
2.1.1.98           4010     148.52
5.1.3.8            4001     148.19
6.2.1.14           3997     148.04
1.14.13.107        3985     147.59
2.5.1.114          3962     146.74
2.8.3.15           3933     145.67
2.7.8.40           3929     145.52
1.3.7.1            3929     145.52
3.5.99.2           3928     145.48
3.1.4.17           3909     144.78
1.1.1.374          3892     144.15
6.3.2.36           3872     143.41
3.2.1.93           3865     143.15
1.6.2.4            3852     142.67
2.6.1.88           3843     142.33
4.4.1.24           3840     142.22
2.1.1.41           3831     141.89
1.6.99.1           3819     141.44
2.7.8.37           3815     141.30
3.1.3.93           3814     141.26
2.3.1.235          3806     140.96
4.1.99.14          3800     140.74
3.5.3.3            3799     140.70
1.1.1.333          3782     140.07
2.4.1.14           3780     140.00
1.1.1.368          3776     139.85
4.2.1.135          3769     139.59
3.11.1.1           3761     139.30
2.7.1.74           3757     139.15
1.3.1.86           3746     138.74
1.1.98.3           3736     138.37
1.3.7.15           3726     138.00
1.3.7.14           3726     138.00
1.2.1.4            3725     137.96
1.2.1.5            3723     137.89
4.1.2.19           3719     137.74
5.3.3.14           3713     137.52
1.1.1.58           3702     137.11
2.1.1.35           3678     136.22
1.1.99.28          3668     135.85
1.3.1.104          3661     135.59
2.1.1.106          3653     135.30
1.3.1.71           3650     135.19
1.14.14.47         3631     134.48
1.16.1.10          3630     134.44
1.3.1.21           3628     134.37
4.2.3.130          3627     134.33
1.5.99.15          3620     134.07
1.14.13.235        3609     133.67
2.7.8.20           3609     133.67
2.3.1.187          3606     133.56
6.1.3.1            3595     133.15
2.6.1.76           3577     132.48
1.17.1.11          3576     132.44
1.1.1.159          3573     132.33
4.2.1.90           3554     131.63
5.2.1.2            3551     131.52
1.3.1.32           3550     131.48
2.7.1.189          3518     130.30
2.1.1.206          3505     129.81
5.5.1.27           3495     129.44
4.2.1.55           3493     129.37
4.1.1.87           3488     129.19
3.4.24.25          3488     129.19
3.1.1.15           3482     128.96
1.3.1.22           3481     128.93
5.4.2.9            3478     128.81
3.6.1.57           3470     128.52
2.3.1.118          3465     128.33
1.2.1.54           3460     128.15
3.7.1.18           3444     127.56
1.1.1.6            3439     127.37
1.14.11.33         3436     127.26
3.1.2.20           3434     127.19
1.1.1.9            3432     127.11
1.13.11.25         3430     127.04
2.5.1.97           3422     126.74
3.4.11.24          3417     126.56
